"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2019","4,913.10","4,913.10","4,940.65","4,891.42","511.00M","0.06%"
"08/08/2019","4,910.08","4,910.08","4,912.15","4,811.07","713.00M","2.06%"
"08/07/2019","4,811.07","4,811.07","4,824.96","4,763.57","833.00M","0.69%"
"08/06/2019","4,777.87","4,777.87","4,835.15","4,777.87","845.00M","-0.05%"
"08/05/2019","4,780.39","4,780.39","4,885.29","4,761.56","835.00M","-2.15%"
"08/02/2019","4,885.29","4,885.29","4,940.81","4,872.65","476.00M","-1.12%"
"08/01/2019","4,940.81","4,940.81","4,990.51","4,940.40","435.00M","-0.63%"
"07/31/2019","4,972.36","4,972.36","5,008.56","4,972.11","713.00M","-0.57%"
"07/30/2019","5,001.10","5,001.10","5,007.66","4,986.69","437.00M","0.01%"
"07/29/2019","5,000.71","5,000.71","5,000.71","4,980.34","322.00M","0.39%"
"07/26/2019","4,981.09","4,981.09","5,018.55","4,975.38","507.00M","-0.23%"
"07/25/2019","4,992.75","4,992.75","4,993.40","4,963.11","557.00M","0.47%"
"07/24/2019","4,969.33","4,969.33","4,997.63","4,966.32","295.00M","-0.57%"
"07/23/2019","4,997.63","4,997.63","5,039.52","4,991.67","572.00M","-0.68%"
"07/22/2019","5,032.09","5,032.09","5,062.93","5,023.13","665.00M","-0.41%"
"07/19/2019","5,052.72","5,052.72","5,059.10","5,029.48","465.00M","0.23%"
"07/18/2019","5,041.09","5,041.09","5,057.21","5,035.74","310.00M","-0.19%"
"07/17/2019","5,050.75","5,050.75","5,082.74","5,041.07","512.00M","-0.51%"
"07/15/2019","5,076.43","5,076.43","5,079.76","5,062.25","212.00M","0.16%"
"07/12/2019","5,068.41","5,068.41","5,086.27","5,066.98","356.00M","-0.13%"
"07/11/2019","5,074.88","5,074.88","5,090.28","5,068.82","730.00M","0.03%"
"07/10/2019","5,073.48","5,073.48","5,074.68","5,046.87","630.00M","0.38%"
"07/09/2019","5,054.21","5,054.21","5,073.45","5,037.79","577.00M","-0.25%"
"07/08/2019","5,066.69","5,066.69","5,075.96","5,048.28","437.00M","-0.18%"
"07/05/2019","5,075.73","5,075.73","5,076.73","5,016.10","486.00M","0.41%"
"07/04/2019","5,054.87","5,054.87","5,057.64","5,039.01","325.00M","0.00%"
"07/03/2019","5,054.95","5,054.95","5,055.24","5,009.72","588.00M","0.90%"
"07/02/2019","5,009.72","5,009.72","5,064.80","5,009.72","","-1.05%"
"07/01/2019","5,062.90","5,062.90","5,099.89","5,062.90","498.00M","-0.15%"
"06/28/2019","5,070.71","5,070.71","5,082.00","5,048.96","447.00M","-0.07%"
"06/27/2019","5,074.03","5,074.03","5,091.90","5,046.76","346.00M","-0.19%"
"06/26/2019","5,083.55","5,083.55","5,098.18","5,075.50","484.00M","-0.29%"
"06/25/2019","5,098.18","5,098.18","5,098.44","5,077.24","591.00M","0.15%"
"06/24/2019","5,090.65","5,090.65","5,092.48","5,048.07","441.00M","0.61%"
"06/21/2019","5,060.00","5,060.00","5,063.98","5,043.66","1.50B","-0.01%"
"06/20/2019","5,060.72","5,060.72","5,061.50","5,031.05","684.00M","0.54%"
"06/19/2019","5,033.60","5,033.60","5,040.57","5,019.44","460.00M","-0.14%"
"06/18/2019","5,040.57","5,040.57","5,057.95","5,024.92","927.00M","0.31%"
"06/17/2019","5,024.92","5,024.92","5,060.01","5,024.92","276.00M","-0.67%"
"06/14/2019","5,058.88","5,058.88","5,072.83","5,042.72","351.00M","-0.25%"
"06/13/2019","5,071.76","5,071.76","5,076.47","5,054.63","581.00M","0.08%"
"06/12/2019","5,067.85","5,067.85","5,083.13","5,057.11","532.00M","-0.03%"
"06/11/2019","5,069.24","5,069.24","5,093.04","5,018.99","922.00M","1.00%"
"06/10/2019","5,018.99","5,018.99","5,019.76","4,951.13","582.00M","1.37%"
"06/07/2019","4,951.13","4,951.13","4,968.86","4,922.68","632.00M","0.49%"
"06/06/2019","4,926.98","4,926.98","4,967.11","4,921.80","808.00M","-0.61%"
"06/05/2019","4,957.45","4,957.45","5,019.41","4,951.55","421.00M","-0.96%"
"06/04/2019","5,005.39","5,005.39","5,035.55","5,003.49","671.00M","-0.16%"
"06/03/2019","5,013.66","5,013.66","5,019.90","4,974.09","536.00M","0.73%"
"05/31/2019","4,977.09","4,977.09","4,987.56","4,904.18","721.00M","0.86%"
"05/30/2019","4,934.41","4,934.41","4,941.56","4,874.90","889.00M","1.18%"
"05/29/2019","4,876.71","4,876.71","4,877.90","4,798.35","1.27B","1.63%"
"05/28/2019","4,798.35","4,798.35","4,862.77","4,798.35","2.34B","-1.07%"
"05/27/2019","4,850.38","4,850.38","4,882.98","4,850.29","240.00M","-0.64%"
"05/24/2019","4,881.47","4,881.47","4,911.73","4,881.47","422.00M","-0.25%"
"05/23/2019","4,893.89","4,893.89","4,920.89","4,877.84","469.00M","-0.55%"
"05/22/2019","4,920.89","4,920.89","4,950.49","4,914.48","506.00M","0.13%"
"05/20/2019","4,914.48","4,914.48","4,940.37","4,914.48","444.00M","-0.23%"
"05/17/2019","4,925.58","4,925.58","4,984.26","4,925.58","627.00M","-1.05%"
"05/16/2019","4,977.75","4,977.75","5,015.24","4,977.75","617.00M","-0.55%"
"05/15/2019","5,005.24","5,005.24","5,023.27","4,972.53","631.00M","-0.27%"
"05/14/2019","5,018.93","5,018.93","5,022.75","4,967.26","","0.98%"
"05/13/2019","4,970.01","4,970.01","5,077.01","4,969.82","545.00M","-1.60%"
"05/10/2019","5,050.57","5,050.57","5,073.11","5,010.44","624.00M","0.10%"
"05/09/2019","5,045.54","5,045.54","5,069.10","5,016.35","1.09B","-0.30%"
"05/08/2019","5,060.47","5,060.47","5,080.31","5,039.04","918.00M","-0.36%"
"05/07/2019","5,078.64","5,078.64","5,124.94","5,069.46","966.00M","-0.89%"
"05/06/2019","5,124.21","5,124.21","5,143.43","5,086.06","614.00M","-0.16%"
"05/03/2019","5,132.32","5,132.32","5,178.46","5,132.32","457.00M","-0.18%"
"05/02/2019","5,141.58","5,141.58","5,193.09","5,141.58","964.00M","-0.88%"
"04/30/2019","5,187.10","5,187.10","5,187.32","5,156.75","662.00M","0.33%"
"04/29/2019","5,169.86","5,169.86","5,191.70","5,168.57","415.00M","-0.42%"
"04/26/2019","5,191.70","5,191.70","5,192.98","5,149.42","284.00M","0.41%"
"04/25/2019","5,170.42","5,170.42","5,204.89","5,155.48","398.00M","-0.60%"
"04/24/2019","5,201.44","5,201.44","5,224.15","5,171.41","551.00M","-0.30%"
"04/23/2019","5,217.07","5,217.07","5,237.18","5,197.91","405.00M","-0.33%"
"04/22/2019","5,234.30","5,234.30","5,263.70","5,232.96","359.00M","-0.52%"
"04/18/2019","5,261.71","5,261.71","5,277.79","5,245.22","484.00M","-0.26%"
"04/17/2019","5,275.43","5,275.43","5,279.13","5,258.35","742.00M","0.27%"
"04/16/2019","5,261.00","5,261.00","5,261.94","5,228.30","339.00M","0.55%"
"04/15/2019","5,232.32","5,232.32","5,255.10","5,229.03","284.00M","-0.14%"
"04/12/2019","5,239.57","5,239.57","5,259.05","5,224.76","423.00M","-0.29%"
"04/11/2019","5,254.87","5,254.87","5,281.42","5,244.38","549.00M","-0.44%"
"04/10/2019","5,278.00","5,278.00","5,285.50","5,265.74","534.00M","-0.07%"
"04/09/2019","5,281.78","5,281.78","5,282.15","5,241.44","2.30B","0.13%"
"04/08/2019","5,274.72","5,274.72","5,274.72","5,243.63","426.00M","0.38%"
"04/05/2019","5,254.94","5,254.94","5,290.29","5,254.94","571.00M","-0.54%"
"04/04/2019","5,283.70","5,283.70","5,283.70","5,205.03","","1.16%"
"04/03/2019","5,222.96","5,222.96","5,243.32","5,202.69","689.00M","0.28%"
"04/02/2019","5,208.55","5,208.55","5,265.31","5,193.33","537.00M","-0.92%"
"04/01/2019","5,256.67","5,256.67","5,286.47","5,255.56","430.00M","-0.05%"
"03/29/2019","5,259.41","5,259.41","5,259.41","5,214.02","592.00M","0.87%"
"03/28/2019","5,214.02","5,214.02","5,214.02","5,167.33","370.00M","0.77%"
"03/27/2019","5,174.14","5,174.14","5,192.92","5,155.63","361.00M","-0.32%"
"03/26/2019","5,190.89","5,190.89","5,209.83","5,166.67","446.00M","-0.05%"
"03/25/2019","5,193.52","5,193.52","5,223.56","5,155.19","819.00M","-0.32%"
"03/22/2019","5,209.98","5,209.98","5,264.54","5,176.24","435.00M","-0.98%"
"03/21/2019","5,261.33","5,261.33","5,262.38","5,233.37","413.00M","0.31%"
"03/20/2019","5,245.09","5,245.09","5,309.84","5,245.09","434.00M","-1.14%"
"03/19/2019","5,305.72","5,305.72","5,337.53","5,304.07","709.00M","-0.35%"
"03/18/2019","5,324.40","5,324.40","5,339.21","5,306.96","644.00M","0.01%"
"03/15/2019","5,324.12","5,324.12","5,345.32","5,300.79","1.39B","0.44%"
"03/14/2019","5,300.79","5,300.79","5,317.86","5,287.06","759.00M","-0.24%"
"03/13/2019","5,313.49","5,313.49","5,317.30","5,289.44","809.00M","0.45%"
"03/12/2019","5,289.44","5,289.44","5,328.39","5,273.77","600.00M","-0.19%"
"03/11/2019","5,299.33","5,299.33","5,328.04","5,273.77","531.00M","0.46%"
"03/08/2019","5,274.96","5,274.96","5,285.31","5,213.71","446.00M","0.35%"
"03/07/2019","5,256.82","5,256.82","5,267.59","5,236.42","1.95B","0.01%"
"03/06/2019","5,256.07","5,256.07","5,260.34","5,229.90","600.00M","0.50%"
"03/05/2019","5,229.90","5,229.90","5,253.94","5,227.53","438.00M","-0.21%"
"03/04/2019","5,240.89","5,240.89","5,291.91","5,229.98","360.00M","-0.64%"
"03/01/2019","5,274.66","5,274.66","5,300.63","5,269.44","527.00M","-0.24%"
"02/28/2019","5,287.54","5,287.54","5,372.59","5,281.01","984.00M","-1.58%"
"02/27/2019","5,372.59","5,372.59","5,475.59","5,356.58","666.00M","-1.88%"
"02/26/2019","5,475.54","5,475.54","5,493.32","5,449.79","581.00M","-0.08%"
"02/25/2019","5,479.69","5,479.69","5,515.18","5,477.96","527.00M","-0.08%"
"02/22/2019","5,483.92","5,483.92","5,485.09","5,435.13","537.00M","0.82%"
"02/21/2019","5,439.12","5,439.12","5,439.21","5,388.36","468.00M","0.53%"
"02/20/2019","5,410.50","5,410.50","5,421.81","5,384.99","492.00M","0.45%"
"02/19/2019","5,386.31","5,386.31","5,387.37","5,358.89","549.00M","0.30%"
"02/18/2019","5,370.29","5,370.29","5,401.47","5,361.51","163.00M","-0.55%"
"02/15/2019","5,399.83","5,399.83","5,401.79","5,356.37","471.00M","0.44%"
"02/14/2019","5,376.39","5,376.39","5,398.75","5,368.13","587.00M","-0.19%"
"02/13/2019","5,386.61","5,386.61","5,398.75","5,376.82","731.00M","0.03%"
"02/12/2019","5,384.88","5,384.88","5,384.88","5,359.44","382.00M","0.18%"
"02/11/2019","5,375.07","5,375.07","5,398.28","5,363.02","415.00M","-0.07%"
"02/08/2019","5,379.09","5,379.09","5,431.13","5,360.37","343.00M","-0.88%"
"02/07/2019","5,426.94","5,426.94","5,442.87","5,409.27","581.00M","0.01%"
"02/06/2019","5,426.51","5,426.51","5,470.81","5,425.41","515.00M","-0.73%"
"02/05/2019","5,466.54","5,466.54","5,479.84","5,461.82","724.00M","-0.12%"
"02/04/2019","5,472.93","5,472.93","5,481.08","5,429.30","290.00M","0.37%"
"02/01/2019","5,452.97","5,452.97","5,455.36","5,405.61","370.00M","0.88%"
"01/31/2019","5,405.61","5,405.61","5,452.81","5,388.31","","0.32%"
"01/30/2019","5,388.34","5,388.34","5,422.36","5,386.60","442.00M","-0.51%"
"01/29/2019","5,415.76","5,415.76","5,446.60","5,407.92","514.00M","-0.55%"
"01/28/2019","5,445.91","5,445.91","5,446.08","5,376.24","590.00M","0.08%"
"01/25/2019","5,441.72","5,441.72","5,442.45","5,407.02","394.00M","0.50%"
"01/24/2019","5,414.85","5,414.85","5,415.50","5,385.44","764.00M","0.22%"
"01/23/2019","5,402.74","5,402.74","5,418.67","5,369.13","518.00M","0.03%"
"01/22/2019","5,401.13","5,401.13","5,456.39","5,344.31","832.00M","-1.01%"
"01/21/2019","5,456.39","5,456.39","5,484.18","5,423.01","280.00M","-0.41%"
"01/18/2019","5,479.04","5,479.04","5,479.36","5,435.94","667.00M","0.79%"
"01/17/2019","5,435.94","5,435.94","5,435.94","5,401.75","546.00M","0.31%"
"01/16/2019","5,419.07","5,419.07","5,419.14","5,373.39","626.00M","0.84%"
"01/15/2019","5,373.92","5,373.92","5,377.58","5,354.25","582.00M","0.31%"
"01/14/2019","5,357.15","5,357.15","5,357.93","5,314.02","1.76B","0.08%"
"01/11/2019","5,352.88","5,352.88","5,358.44","5,297.69","704.00M","1.04%"
"01/10/2019","5,297.95","5,297.95","5,303.31","5,256.29","751.00M","0.64%"
"01/09/2019","5,264.51","5,264.51","5,281.07","5,224.28","","0.77%"
"01/08/2019","5,224.28","5,224.28","5,229.45","5,190.06","","0.66%"
"01/07/2019","5,190.06","5,190.06","5,221.37","5,181.86","","0.02%"
"01/04/2019","5,189.20","5,189.20","5,195.45","5,128.83","","1.17%"
"01/03/2019","5,129.15","5,129.15","5,146.30","5,097.21","","0.07%"
"01/02/2019","5,125.37","5,125.37","5,137.32","5,064.41","278.00M","0.39%"
